ID,Deutsch,English,Comments,,
web.s.codes.pay.proceed,Fortfahren zur Bezahlung,Proceed to Payment,,,
web.s.codes.pay.processing,Bezahlung wird bearbeitet,Processing payment,,,
web.s.codes.start,Spiel starten,Start Playing,,,
web.s.dashboard.title,Dashboard,Dashboard,,,
web.s.load.loading,Dein persönlicher Report wird geladen,Loading your report,,,
web.s.login.action,Login,Log in,,,
web.s.login.email.placeholder,Emai-Adresse,Email Address,,,
web.s.login.fail,"Tut uns leid, wir konnten keinen Nutzer mit dieser Email-Adresse und diesem Passwort finden. ","Sorry, we couldn't find a user with that email address and password.",,,
web.s.login.h,Login,Log In,,,
web.s.login.p,Bestehender Benutzer? Bitte unten einloggen. ,Returning User? Please log-in below:,,,
web.s.login.password.forgot,Passwort vergessen?,Forgot Password?,,,
web.s.login.password.placeholder,Passwort,Password,,,
web.s.login.purchase,"Bitte bestätige deine Bestellinformationen und klicke ""Fortfahren zur Bezahlung"" um deine Bestellung abzuschließen. ","Please confirm your purchase details and click ""Proceed to Payment"" to complete your transaction.",,,
web.s.login.signup,Neuer Benutzer? Melde dich an!,New User? Sign up,,,
web.s.login.slogan,"Der einfache und schnelle Weg, deine finanzielle Persönlichkeit kennen zu lernen. ",The quick and easy way to understand your money personality.,,,
web.s.login.success,Willkommen zurück!,Welcome back!,,,
web.s.password.email_placeholder,Email,Email,,,
web.s.password.email_prompt,Gib deine Email-Adresse ein,Enter your email address,,,
web.s.password.fail,"Tut uns leid, wir konnten keinen Nutzer mit dieser Email-Adresse finden","Sorry, we couldn't find an account with that email address.",,,
web.s.password.h,Passwort vergessen?,Forgot your password?,,,
web.s.password.p,"Bitte gib deine Email-Adresse an, wir schicken dir einen Link um dein Passwort zurückzusetzen. ","Enter your email address below, and we'll send you a link to reset your password.",,,
web.s.password.reset.change,Passwort ändern,Change password,,,
web.s.password.reset.fail,"Tut uns leid, wir konnten dein Passwort nicht zurücksetzen. Der Link ist eventuell nicht mehr gültig. ","Sorry, we couldn't reset your password. The link may no logner be valid.",,,
web.s.password.reset.h,Passwort zurücksetzen,Reset your password,,,
web.s.password.reset.p,Erstelle ein neues Passwort hier,Create a new password here.,,,
web.s.password.reset.placeholder,Passwort,Password,,,
web.s.password.reset.prompt,Passwort eingeben,Enter your password,,,
web.s.password.reset.success,Dein Passwort wurde geändert. Melde dich bitte mit deinem neuen Passwort an. ,Your password was changed. Now try logging in with your new password.,,,
web.s.password.send_confirmation,Bestätigungsmail senden,Send confirmation email,,,
web.s.password.success,Eine Passwortbestätigung wurde an deine Email-Adresse gesendet. Bitte klicke den Link in der Email um fortzufahren. ,A password confirmation email has been sent to your address. Click the link in the email to continue.,,,
web.s.pricing.title,Preise,Pricing,,,
web.s.settings.branding.title,Branding ,Branding,,,
web.s.settings.codes.title,Codes,Codes,,,
web.s.settings.general.title,Allgemeines,General,,,
web.s.settings.subscription.suspended.h,Dein Konto wurde aufgrund von Problemen bei der Bezahlung gesperrt. ,Your account has been suspended because of billing issues.,,,
web.s.settings.subscription.suspended.p,Plan reaktivieren,Re-activate your Plan,,,
web.s.signup.code_accept,Code akzeptiert,Code accepted,,,
web.s.signup.email_placeholder,Email-Adresse,Email Address,,,
web.s.signup.fail,"Tut uns leid, ein Konto mit dieser Email-Adresse besteht bereits. Wolltest du dich vielleicht einloggen?","Sorry, an account with that email address may already exist. Did you mean to log in?",,,
web.s.signup.login,Bestehender Benutzer? Login,Returning User? Log In,,,
web.s.signup.name_placeholder,Name,Name,,,
web.s.signup.password_placeholder,Passwort erstellen,Create password,,,
web.s.signup.policy_disclaimer,"Wenn du ""Anmelden"" klickst, bestätigst du, dass du unsere {0} gelesen und akzeptiert hast. ","By clicking Sign Up, you indicate you have read and agree with our {0}.",{0} is the placeholder for web.s.signup.policy_name ��� a link to the privacy policy.,,
web.s.signup.policy_name,Datenschutzbestimmungen,Privacy Policy,,,
web.s.signup.title,Anmeldung,Sign Up,,,
web.s.signup.welcome.s1.l1,Neu bei Money Habitudes online?,New to Money Habitudes Online?,,,
web.s.signup.welcome.s1.l2,"Bitte fülle das Formular aus, um deinen Account zu erstellen: ",Please fill out the form to create your account:,,,
web.s.signup.welcome.s2.l1,Dein Code wurde akzeptiert. ,Your code was accepted.,,,
web.s.signup.welcome.s2.l2,"Erstelle jetzt einen Account, um (1) deinen Fortschritt zu speichen oder (2) deine Ergebnisse in der Zukunft zu erhalten. ",Now create an account to (1) save your progress if you lose your connection or (2) get your results in the future.,,,
web.s.subscription.addon.branding.activate,Jetzt aktivieren,Activate Now,,,
web.s.subscription.addon.branding.activated,Aktiviert,Activated,,,
web.s.subscription.addon.branding.app.description,"Füge dein Logo, Branding oder andere Informationen in der App hinzu. ","Add your own logo, branding and information into the app itself.",,,
web.s.subscription.addon.branding.app.title,App Screen Branding,App Screen Branding,,,
web.s.subscription.addon.branding.options,Branding-Optionen,Branding Options,,,
web.s.subscription.addon.branding.per,pro Set-up,per set-up,,,
web.s.subscription.addon.branding.report.description,"Individualisiere das Report-Deckblatt mit deinem Logo, Branding oder anderen Informationen.","Customize the printed report cover with your logo, branding and information.",,,
web.s.subscription.addon.branding.report.title,Report Branding,Report Branding,,,
web.s.subscription.addon.group.description,"Alle Pläne kommen mit der Möglichkeit, individuelle Codes zu verschicken - ein Code pro Person. Das ""Gruppencode"" Add-On erlaubt es dir, Codes zu erstellen, die nochmal genutzt werden können. Das ist vor allem für Klassen und Gruppen geeignet, bei denen nicht alle Emailaddressen bekannt sind oder genutzt werden können. ","All plans come with the ability to give out individual, unique codes; one code per client. The 'group code' add-on allows you to create codes that can be reused. This is especially helpful for classes and groups, particularly those where you don't already have emails for all participants.",,,
web.s.subscription.addon.group.month,($5 pro Monat),($5 per month),"Again, $?",,
web.s.subscription.addon.group.name,"Gruppencodes können mehrere Male von verschiedenen Nutzern genutzt werden, und Ergebnisse können dem Gruppencode zugeordnet dargestellt werden. ",Group Codes,,,
web.s.subscription.addon.group.save,Spare 8% bei der Wahl eines Jahresabos,Save 8% by subscribing for a year at one time,,,
web.s.subscription.addon.group.year,($55 pro Jahr),($55 per year),"Again, $?",,
web.s.subscription.addon.included,inklusiv,Included,,,
web.s.subscription.addon.report.description,"Administratoren können standardmäßig die Ergebnisse und Reports ihrer Kunden sehen. Der professionelle Report zeigt weitere Datenpunkte, insbesondere die Übersicht welche Statements in welche Kategorien eingeordnet wurden. ","By default, administrators can see the results and the report that the clients see. The Professional Report adds more data, notably the ability to quickly see exactly which statements were sorted into which categories.",,,
web.s.subscription.addon.report.name,Professioneller Report,Professional Report,,,
web.s.subscription.addon.t1,Zusätzliche Optionen:,Add-on Options:,,,
web.s.subscription.addon.t2,Preis,Price,,,
web.s.subscription.amount_payable,Zu zahlender Betrag,Amount Payable,,,
web.s.subscription.apply,Änderungen anwenden,Apply Changes,,,
web.s.subscription.branding_total,Branding total: ,Branding Total:,,,
web.s.subscription.branding.cancel,Abbrechen,Cancel,,,
web.s.subscription.branding.p1,"Das Hinzufügen von Branding-Optionen ist ein einmaliger Vorgang und bleibt deinem Konto dauerhaft erhalten, unabhängig von deinem Abo. ","Adding branding to your account is a one-time purchase that applies to the lifetime of your account, regardless of your subscription status.",,,
web.s.subscription.branding.p2,Du möchtest die folgenden Branding-Optionen zu deinem Konto hinzufügen: ,You have requested to add the following branding options to your account:,,,
web.s.subscription.branding.proceed,Fortfahren zur Bezahlung,Proceed to Payment,,,
web.s.subscription.branding.report,Report branding ($149),Report branding ($149),"Again, $?",,
web.s.subscription.branding.site,Website branding ($149),Site branding ($149),,,
web.s.subscription.branding.title,Branding-Optionen bestellen,Purchase branding options,"Again, $?",,
web.s.subscription.branding.total,Für die Gesamtsumme von {0}.,For a total cost of {0}.,{0} is the placeholder for total cost.,,
web.s.subscription.branding.working,In Arbeit. ,Working,,,
web.s.subscription.cancel_subscription,Abo abbestellen. ,Cancel Subscription,,,
web.s.subscription.cancel.title,Bestätigung des Abo-Endes. ,Confirm subscription ending,,,
web.s.subscription.change_success,Dein Plan wurde erfolgreich geändert. ,Your plan was changed successfully.,,,
web.s.subscription.create_account,Konto erstellen ,Create Account to subscribe,,,
web.s.subscription.end.cancel,Abbrechen,Cancel,,,
web.s.subscription.end.end,Abo beenden,End subscription,,,
web.s.subscription.end.p1,"Mit der Beendigung deines Abos wirst du nicht länger neue Spiele verteilen können, nachdem dein Abo am {0} ended.","By ending your subscription, you will no longer be able to distribute new games after your subscription expires on:","{0} is the placeholder for subscription end date (suggest to use German format of dd.mm.yyyy, e.g. 20.08.2019)",,
web.s.subscription.end.p2,Du und deine Kunde werden weiterhin Zugang zu bereits existierenden Spielen und Reports haben. ,You and your clients will retain access to any existing games and reports.,,,
web.s.subscription.end.p3,"Bist du sicher, dass du dein Abo beenden möchtest?",Are you sure you want to end your subscription?,,,
web.s.subscription.grand_total,Total: ,Grand Total:,,,
web.s.subscription.includes,Inklusiv:,Includes:,,,
web.s.subscription.interval.month,Monat,month,,,
web.s.subscription.interval.year,Jahr,year,,,
web.s.subscription.manual,Dein Abonnement wird von Money Habitudes verwaltet. Kontaktiere info@lifewise.us für Änderungen. ,Your subscription is managed by Money Habitudes. Contact info@lifewise.us to request any changes.,"Longer term, we may need to change the mail address to direct this to us",,
web.s.subscription.monthly_rate,Monatliche Rate,Monthly Rate,,,
web.s.subscription.monthly.name,Monatlich,Monthly,,,
web.s.subscription.monthly.plus,($49 pro Monat),($49 per month),"Again, $?",,
web.s.subscription.monthly.premium,($99 pro Monat),($99 per month),"Again, $?",,
web.s.subscription.monthly.pro,($19 pro Monat),($19 per month),"Again, $?",,
web.s.subscription.plan.individual.description,Für Einzelpersonen,For Individuals,,,
web.s.subscription.plan.individual.name,Standard,Standard,,,
web.s.subscription.plan.plus.description,"Für die regelmäßige Nutzung professioneller Berater, Lehrer, oder kleinen bis mittelständischen Organisationen","For Regular Use by Professionals, Educators, or Small-to-Mid-size Organizations",,,
web.s.subscription.plan.plus.name,Pro Plus,Pro Plus,,,
web.s.subscription.plan.premium.description,"Für große Events, Agenturen und große Firmen","For Big Events, Agencies, and Large Firms",,,
web.s.subscription.plan.premium.name,Premium,Premium,,,
web.s.subscription.plan.pro.description,Für professionelle Nutzer mit gelegentlicher Nutzung,For Professionals with Occasional Use,,,
web.s.subscription.plan.pro.name,Pro,Pro,,,
web.s.subscription.proceed,Fortfahren zur Bezahlung,Proceed to Payment,,,
web.s.subscription.prorated,Änderungen,Changes are prorated on your next bill,,,
web.s.subscription.purchase_success,Änderungen werden deiner nächsten Rechnung anteilig hinzugefügt,Purchase complete.,,,
web.s.subscription.reactivate,Abo re-aktivieren,Re-activate your Plan,,,
web.s.subscription.summary_title,Abonnement: ,Subscription:,,,
web.s.subscription.suspended,Dein Konto wurde aufgrund von Problemen bei der Bezahlung gesperrt. ,Your account has been suspended because of billing issues.,,,
web.s.subscription.table.h1,Abonnement-Typ,Subscription Type,,,
web.s.subscription.table.h2,Preis,Price,,,
web.s.subscription.tip1,"Administratoren können diese Anzahl an Nutzungen pro Abo-Periode vergeben. Nicht verwendetete Codes verfallen am Ende der Abo-Periode. Ein Jahresabonnement berechtigt zur Nutzung aller Codes über das Jahr, diese können dabei alle zusammen am Anfang oder über das Jahr verteilt genutzt werden. ","Administrators can give out this many uses per subscription period. If unused, remaining codes expire at the end of each period. Purchasing an annual plan adds 12 months of codes to your account upfront; these can be used all at once or spread out over the year.",,,
web.s.subscription.title,Abonnement,Subscription Plan,,,
web.s.subscription.unsubscribe_success,Unsubscribed from what? Not sure what's meant,You have been unsubscribed.,,,
web.s.subscription.uses_per,Nutzer pro,users per,,,
web.s.subscription.working,In Arbeit,Working,Shown next to a rotating animation while the request is processing.,,
web.s.subscription.working,In Arbeit,Working,,,
web.s.subscription.yearly_rate,Jährliche Rate,Yearly Rate,,,
web.s.subscription.yearly.name,Jährlich,Yearly,,,
web.s.subscription.yearly.plus,($499 pro Jahr),($499 per year),"Again, $?",,
web.s.subscription.yearly.plus_savings,Spare 15% und erhalte alle Codes für ein Jahr im voraus,Save 15% and get all of the codes for a year at one time,,,
